상권_구분_코드,상권_코드,상권_코드_명,상권_구분_코드_명, 엑스좌표_값, 와이좌표_값R,1001453,낙성대시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001476,풍납시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001477,마천시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001478,방이시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001479,석촌시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001396,목4동시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001397,신영시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001398,월정로시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001447,상도4동도깨비골목시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001448,흑석시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001449,남성사계시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001451,사당시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001468,남부종합시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001469,양재시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001407,등마루시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001408,신월중앙시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
U,1001494,종로·청계 관광특구,관광특구,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
R,1001450,남성역골목시장,전통시장,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
U,1001495,잠실 관광특구,관광특구,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
U,1001496,강남 마이스 관광특구,관광특구,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
U,1001491,이태원 관광특구,관광특구,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
U,1001492,명동 남대문 북창동 다동 무교동 관광특구,관광특구,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
U,1001493,동대문패션타운 관광특구,관광특구,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000334,삼양로93길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000354,덕릉로60길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000355,도당로13가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000356,도당로13바길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000357,도당로19길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000358,도당로29길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000364,도봉로156길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000365,도봉로169나길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000366,도봉로181길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000367,도봉산4길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000368,도봉산길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000039,명동길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000040,삼일대로4길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000662,독산로50길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000835,청림3길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000836,행운1길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000527,목동중앙북로16길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000528,목동중앙북로8길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000288,오패산로4길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000315,노해로17길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000316,노해로23길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000106,성덕정17길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000107,성덕정길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000108,성수이로18길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000522,목동로9길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000523,목동중앙남로3가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000524,목동중앙로13나길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000525,목동중앙로3길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000753,사당로29길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000842,원신길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000843,소담길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000658,금하로24길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000659,남부순환로112길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000660,독산로108길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000661,독산로40길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000171,답십리로23길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000172,답십리로56길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000173,답십리로60길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000174,답십리로63길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000197,장한로26가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000198,장한로26길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000199,장한로27가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000200,장한로27길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000150,면목로17길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000151,아차산로40길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000770,여의대방로22길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000771,여의대방로22나길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000772,여의대방로22카길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000773,여의대방로24길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000633,구로중앙로19길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000872,서초대로4길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000873,서초대로64길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000176,답십리로68길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000177,답십리로69길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000178,답십리로72길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000179,망우로18가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000180,망우로18길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000181,망우로21길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000183,무학로45길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000184,사가정로13길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000185,사가정로23가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000186,사가정로2길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000187,서울시립대로16길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000188,서울시립대로29길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000347,한천로124나길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000222,겸재로29길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000223,겸재로36길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000224,겸재로54길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000329,삼양로24길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000232,동일로130길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000233,동일로139가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000234,동일로139길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000634,구로중앙로28길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000635,구로중앙로34길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000119,왕십리로31길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000120,왕십리로6길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000121,용답29길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000122,용답중앙길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000123,장터길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000182,무학로16길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000341,오패산로52길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000226,공릉로2길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000227,답십리로75길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000248,면목로78길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000249,봉우재로33길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000251,봉화산로4길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000252,봉화산로56길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000253,사가정로42길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000254,사가정로54길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000255,신내로7가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000363,도봉로152가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000235,동일로140길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000236,동일로149길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000237,동일로157길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000654,가산로3길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000655,가산로5길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000656,금하로14길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000657,금하로1길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000124,청계천로10나길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000077,한강대로104길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000078,한강대로15길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000102,사근동길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000103,상원12길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000104,상원길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000105,서울숲2길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000250,봉화산로30길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000936,학동로38길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000609,개봉로11길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000610,개봉로17길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000505,토정로37길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000506,효창원로93길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000974,동남로65길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000739,동작대로17길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000740,동작대로29길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000741,동작대로33길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000742,동작대로35길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000743,동작대로7길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000744,등용로14길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000844,강남대로23길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000712,선유서로25길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000511,곰달래로5길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000512,남부순환로33길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000513,남부순환로40길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000514,남부순환로58길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000515,남부순환로70길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000516,남부순환로79길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000922,삼성로69길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000923,삼성로75길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000924,선릉로121길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000925,선릉로132길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000926,선릉로133길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000927,선릉로146길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000597,양천로73가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000799,남부순환로234길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000471,마포대로12길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000472,마포대로20길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1001006,천호대로197길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1001007,천호대로219길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1001008,천호옛14길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1001009,천호옛길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1001010,풍성로37가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000787,국회단지길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000543,중앙로32길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000564,강서로5나길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000565,강서로5라길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000566,강서로8길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000567,개화동로23길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000568,개화동로25길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000569,곰달래로25길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000730,영등포로80길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000794,난향길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000795,남부순환로142길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000796,남부순환로151길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000797,남부순환로161길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000798,남부순환로172길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000955,송이로23길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000782,관악로28길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000783,관악로30길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000784,관천로15길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000785,관천로22길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000889,개포로17길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000890,개포로20길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000747,사당로16가길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000442,세무서길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000959,양재대로62길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000960,양재대로64길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000961,양재대로71길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000962,양재대로72길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000963,오금로11길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000964,오금로36길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000665,독산로78다길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
A,1000941,동남로20길,골목상권,"[203622.21999999898, 459884.46999999904]","[203588.599999994, 459903.85999999905]"
