상권_구분_코드,상권_코드,상권_코드_명,상권_구분_코드_명,x,y,x1,y1
R,1001453,낙성대시장,전통시장,196186.889999993,442092.16999999405,196198.239999995,442159.229999997
R,1001454,봉천제일종합시장,전통시장,195236.25,442375.96999999904,195117.009999998,442441.95999999304
R,1001474,도곡시장,전통시장,204643.43,444178.41999999405,204620.789999999,444238.43
R,1001475,강남개포시장,전통시장,206105.889999993,443345.879999995,205995.71999999898,443290.139999993
R,1001412,화곡본동시장,전통시장,186195.019999996,449232.989999995,186225.899999999,449259.879999995
R,1001413,까치산시장,전통시장,186495.05999999502,448203.20999999304,186565.36999999703,448277.64999999903
R,1001414,송화골목시장,전통시장,185536.389999993,449994.759999998,185536.889999993,450082.449999996
R,1001452,중부시장,전통시장,196224.319999993,442865.53999999905,196112.25,442874.659999996
R,1001415,방신전통시장,전통시장,183442.93,452489.93,183455.709999993,452527.819999993
R,1001416,공항시장,전통시장,183057.579999998,451489.759999998,183013.289999999,451452.409999996
R,1001423,독산동 우시장,전통시장,190931.269999996,440628.629999995,190943.86,440791.39999999903
R,1001424,남문시장,전통시장,191259.379999995,441707.019999996,191259.399999999,441763.64999999903
R,1001425,푸른터시장,전통시장,191285.36999999703,442099.75,191254.93,442047.41999999405
R,1001426,대명시장,전통시장,191435.319999993,439396.11999999697,191310.699999996,439487.239999995
R,1001427,현대시장,전통시장,191559.909999996,439853.95999999304,191577.959999993,439888.02999999403
R,1001428,박미시장,전통시장,191622.779999994,437894.309999995,191522.899999999,437844.36999999697
R,1001429,은행나무시장,전통시장,192011.399999999,439031.21999999904,192041.699999996,439061.53999999905
R,1001470,강남시장_강남,전통시장,201827.36,446639.739999995,201829.209999993,446539.069999993
R,1001372,녹번시장,전통시장,193977.439999998,455735.70999999304,193863.839999996,455750.75
R,1001373,신응암시장,전통시장,192846.41999999402,454913.27999999403,192853.389999993,455001.66999999405
R,1001374,대림골목시장,전통시장,192795.61,454098.829999998,192789.989999995,454148.39999999903
R,1001480,새마을시장,전통시장,207401.61999999703,445352.449999996,207464.329999998,445366.049999997
R,1001440,노량진중앙시장,전통시장,195091.189999998,445738.949999996,195157.75,445794.77999999403
R,1001441,본동인정시장,전통시장,195736.579999998,445819.299999997,195765.52999999403,445886.299999997
R,1001442,신노량진시장,전통시장,194703.61999999703,445410.759999998,194709.16999999402,445482.949999996
R,1001443,강남시장_동작,전통시장,195918.339999996,444152.659999996,195829.80999999502,444190.09999999404
R,1001444,상도전통시장,전통시장,195730.829999998,444505.86999999697,195651.43,444548.77999999403
R,1001445,영도시장,전통시장,194715.789999999,445032.93999999797,194668.29999999702,444946.36999999697
R,1001446,성대시장,전통시장,193853.80999999502,444400.699999996,193962.009999998,444449.78999999905
R,1001375,증산종합시장,전통시장,191610.41999999402,453498.579999998,191648.54999999702,453648.0
R,1001376,수일시장,전통시장,190751.36,453636.019999996,190774.159999996,453731.579999998
R,1001460,관악신사시장,전통시장,192648.189999998,443099.68,192609.639999993,443142.269999996
R,1001461,신림종합시장,전통시장,192712.989999995,442811.91999999405,192622.209999993,442820.699999996
R,1001462,강남골목시장,전통시장,191566.939999998,442468.86999999697,191664.649999999,442593.78999999905
R,1001463,신림중앙시장,전통시장,192198.25,442721.079999998,192231.68,442656.739999995
R,1001464,삼성동시장,전통시장,194047.129999995,441236.25,194089.979999997,441406.27999999403
R,1001465,신신림시장,전통시장,194023.149999999,441246.18999999797,194000.009999998,441309.069999993
R,1001466,미성동도깨비시장,전통시장,192651.129999995,441687.71999999904,192643.479999997,441734.199999996
R,1001467,우림시장,전통시장,192914.509999998,441266.93,192920.41999999402,441187.36999999697
R,1001437,영진시장A동,전통시장,192590.079999998,444508.91999999405,192612.079999998,444594.34999999404
R,1001438,우리시장,전통시장,191575.729999997,444220.20999999304,191520.139999993,444261.36999999697
R,1001439,대림중앙시장,전통시장,191213.379999995,443403.96999999904,191137.079999998,443502.71999999904
R,1001417,구로시장,전통시장,189857.629999995,443196.889999993,189928.079999998,443342.949999996
R,1001418,남구로시장,전통시장,190048.139999993,443440.35999999905,190057.229999997,443479.519999996
R,1001419,가리봉시장,전통시장,190302.839999996,442495.02999999403,190274.659999996,442567.66999999405
R,1001420,고척근린시장,전통시장,186822.009999998,444790.909999996,186818.11999999703,444809.93999999797
R,1001421,개봉중앙시장,전통시장,187103.79999999702,443580.0,187043.269999996,443750.41999999405
R,1001422,오류시장,전통시장,186154.399999999,444222.93999999797,186073.889999993,444123.519999996
R,1001476,풍납시장,전통시장,210584.61,448769.34999999404,210549.889999993,448801.299999997
R,1001477,마천시장,전통시장,213412.16999999402,444347.45999999304,213456.819999993,444457.75
R,1001478,방이시장,전통시장,210146.739999995,445883.989999995,210146.489999995,445925.549999997
R,1001479,석촌시장,전통시장,209620.599999994,444592.25,209468.239999995,444574.569999993
R,1001396,목4동시장,전통시장,188185.04999999702,448811.60999999905,188167.029999994,448830.53999999905
R,1001397,신영시장,전통시장,185572.68,448142.729999997,185554.089999996,448180.909999996
R,1001398,월정로시장,전통시장,185462.239999995,448090.299999997,185439.839999996,448136.5
R,1001447,상도4동도깨비골목시장,전통시장,194505.099999994,444846.569999993,194479.159999996,444894.03999999905
R,1001448,흑석시장,전통시장,196991.399999999,445314.27999999403,196844.75,445418.85999999905
R,1001449,남성사계시장,전통시장,198386.46999999898,443223.16999999405,198362.66999999402,443263.239999995
R,1001451,사당시장,전통시장,197848.759999998,442585.879999995,197849.5,442649.329999998
R,1001468,남부종합시장,전통시장,198689.0,443972.41999999405,198626.489999995,443881.75
